player_id,name,position,club,league,goals,assists,shots,passes,minutes_played,xg,xa,age,market_value_eur
40334,Nicolo Fazzi,MID,Fiorentina,Serie A,0,0,0,0,90,0.0,0.0,34,10800000
40348,Assane Demoya Gnoukouri,MID,Inter Milan,Serie A,0,0,2,50,3195,0.05,0.0,23,16600000
40349,Ivaylo Chochev,MID,Palermo,Serie A,0,2,29,854,3021,2.0,0.0,23,18400000
4035,Ryan Shawcross,DEF,Stoke City,Premier League,0,0,8,590,1739,0.97,0.0,30,16800000
40350,Siniša Anđelković,DEF,Palermo,Serie A,0,1,2,576,3202,0.5,0.0,23,11000000
40351,Alessandro Gazzi,MID,Torino,Serie A,0,0,2,608,2358,0.15,0.0,32,18400000
40366,Wes Brown,MID,Sunderland,Premier League,0,0,0,198,1350,0.0,0.0,27,22800000
40367,Francesco Lodi,MID,Udinese,Serie A,1,1,25,1378,2910,1.15,0.0,19,14000000
40394,Djamel Eddine Mesbah,DEF,Sampdoria,Serie A,0,0,2,276,990,0.05,0.0,27,14300000
4040,Peter Crouch,MID,Stoke City,Premier League,0,1,9,156,2970,0.58,0.0,31,20400000
4041,José Salomón Rondón Giménez,FWD,West Bromwich Albion,Premier League,9,2,72,662,2787,8.34,0.0,20,39600000
40419,Accursio Bentivegna,MID,Palermo,Serie A,0,0,0,6,990,0.0,0.0,22,17600000
40426,Guglielmo Stendardo,DEF,Atalanta,Serie A,1,0,6,407,2466,0.97,0.0,27,14400000
40427,Cesare Bovo,DEF,Torino,Serie A,2,0,10,1325,2679,0.41,0.0,26,15200000
40428,Archimede Morleo,MID,Bologna,Serie A,0,0,4,208,2376,0.08,0.0,32,14100000
40429,Angelo Palombo,MID,Sampdoria,Serie A,0,0,1,206,2951,0.01,0.0,32,11800000
40430,Giuseppe Vives,MID,Torino,Serie A,1,1,16,1438,3170,0.48,0.0,21,21100000
40447,Gennaro Sardo,MID,Chievo,Serie A,1,0,2,187,3359,0.1,0.0,32,15900000
4045,Leroy Fer,MID,Swansea City,Premier League,0,2,5,435,1064,0.26,0.0,28,35200000
40453,Segundo Víctor Ibarbo Guerrero,MID,AS Roma,Serie A,0,0,0,31,1080,0.0,0.0,18,11600000
40455,Giulio Migliaccio,MID,Atalanta,Serie A,0,0,3,239,3330,0.16,0.0,20,14400000
40457,Giovanni Marchese,MID,Genoa,Serie A,0,0,4,354,2473,0.2,0.0,36,9000000
40458,Rubens Fernando Moedim,MID,Juventus,Serie A,0,0,0,0,2250,0.0,0.0,23,18500000
40459,Roger de Oliveira Bernardo,MID,Ingolstadt,Bundesliga,0,0,0,32,90,0.0,0.0,31,21400000
40460,Tobias Levels,MID,Ingolstadt,Bundesliga,0,0,0,0,180,0.0,0.0,24,22900000
40462,Halil Altıntop,MID,Augsburg,Bundesliga,0,0,1,36,180,0.04,0.0,25,22100000
40463,Stefan Lex,FWD,Ingolstadt,Bundesliga,0,0,3,13,153,0.15,0.0,27,29300000
40464,Moritz Hartmann,FWD,Ingolstadt,Bundesliga,1,0,8,35,180,1.32,0.0,33,37500000
40467,Peter Niemeyer,MID,Darmstadt 98,Bundesliga,0,0,1,49,180,0.02,0.0,29,19500000
40468,Cleber Janderson Pereira Reis,DEF,Hamburger SV,Bundesliga,0,0,0,44,180,0.0,0.0,26,18600000
40469,Marcel Schäfer,FWD,Wolfsburg,Bundesliga,0,0,1,14,180,0.1,0.0,25,31600000
40470,Georg Niedermeier,DEF,VfB Stuttgart,Bundesliga,0,0,0,51,90,0.0,0.0,32,12700000
40473,Artoms Rudņevs,FWD,Hamburger SV,Bundesliga,0,0,5,17,90,0.93,0.0,20,26500000
40474,Jens Hegeler,MID,Hertha Berlin,Bundesliga,0,0,0,4,180,0.0,0.0,30,18100000
40477,Jan Rosenthal,MID,Darmstadt 98,Bundesliga,0,0,3,40,151,0.46,0.0,25,25500000
40479,Janek Sternberg,DEF,Werder Bremen,Bundesliga,0,0,0,3,90,0.0,0.0,31,10100000
40480,Markus Feulner,FWD,Augsburg,Bundesliga,0,0,0,6,180,0.0,0.0,31,23000000
40481,Dominik Stroh-Engel,FWD,Darmstadt 98,Bundesliga,0,0,1,10,155,0.11,0.0,18,14800000
4050,Mike Williamson,MID,Newcastle United,Premier League,0,0,0,0,450,0.0,0.0,27,27500000
40529,Morgan De Sanctis,MID,AS Roma,Serie A,0,0,0,79,3330,0.0,0.0,32,17600000
4053,Ben Foster,GK,West Bromwich Albion,Premier League,0,0,0,408,1530,0.0,0.0,29,5500000
40538,Jin-Su Kim,DEF,Hoffenheim,Bundesliga,0,0,0,73,180,0.0,0.0,27,18500000
40543,Jeong-Ho Hong,DEF,Augsburg,Bundesliga,0,0,0,46,135,0.0,0.0,29,14600000
40807,Mickaël Nade,DEF,Saint-Étienne,Ligue 1,0,0,0,32,180,0.0,0.0,28,9700000
40822,Daniel Arnaud N''Di	,MID,Sporting Gijón,La Liga,1,0,12,227,1272,1.71,0.0,28,31100000
40864,Ander Bardaji Maiza Lasgar,MID,Real Sociedad,La Liga,0,0,0,0,810,0.0,0.0,34,15000000
40876,Giacomo Satalino,MID,Fiorentina,Serie A,0,0,0,0,1080,0.0,0.0,26,24800000
40881,Enrique Pérez Muñoz,MID,Real Valladolid,La Liga,0,0,1,24,90,0.04,0.0,35,13600000
40890,Iván Villar Martínez,GK,Celta Vigo,La Liga,0,0,0,66,180,0.0,0.0,25,7300000
4090,Adam David Lallana,MID,Liverpool,Premier League,4,7,42,1046,2743,3.89,0.0,27,39000000
40915,Félix Asdrúbal Padrón Hernández,MID,Las Palmas,La Liga,0,0,0,0,360,0.0,0.0,26,21400000
4093,Jay Fulton,MID,Swansea City,Premier League,0,0,0,9,360,0.0,0.0,34,18100000
40932,Seung-Woo Ryu,MID,Bayer Leverkusen,Bundesliga,0,0,0,0,180,0.0,0.0,33,15800000
40945,Alex Rodrigo Dias da Costa,DEF,AC Milan,Serie A,3,1,23,943,2860,1.8,0.0,22,10000000
4097,Matt Grimes,MID,Swansea City,Premier League,0,0,1,46,360,0.04,0.0,29,20400000
41052,Fali Candé,MID,Metz,Ligue 1,0,0,1,30,90,0.04,0.0,29,15900000
41058,Mouhamadou Fallou Mbacke Sarr,MID,Bologna,Serie A,0,0,0,0,540,0.0,0.0,32,15300000
41063,Aaron Mattia Tabacchi,MID,Bologna,Serie A,0,0,0,9,360,0.0,0.0,34,14300000
41067,Davide Bassi,MID,Atalanta,Serie A,0,0,0,37,2790,0.0,0.0,35,12600000
41070,Walter Bressan,MID,Chievo,Serie A,0,0,0,0,3240,0.0,0.0,20,14200000
41082,Steve Sidwell,MID,Stoke City,Premier League,0,0,0,7,270,0.0,0.0,29,26200000
41083,Rodrigo Sánchez Rodriguez,FWD,Real Betis,La Liga,0,0,0,20,180,0.0,0.0,26,26200000
41092,Nuno Mendes,DEF,Paris Saint-Germain,Ligue 1,0,0,6,878,2093,0.16,0.0,22,13400000
41106,Jonatan Carmona Alamo,MID,Elche,La Liga,0,0,0,0,90,0.0,0.0,32,20300000
41107,Sabit Abdulai,MID,Getafe,La Liga,0,0,0,10,90,0.0,0.0,35,13100000
41115,Alejandro Baena Rodríguez,MID,Villarreal,La Liga,0,0,0,0,180,0.0,0.0,20,16700000
41124,Javier López Carballo,MID,Deportivo Alavés,La Liga,0,0,0,0,90,0.0,0.0,36,15600000
41126,Samuel Pérez Fariña,MID,Real Valladolid,La Liga,0,0,0,0,90,0.0,0.0,25,24400000
41153,Diego Altube Suárez,MID,Real Madrid,La Liga,0,0,0,0,90,0.0,0.0,31,21300000
4116,Sullay Kaikai,MID,Crystal Palace,Premier League,0,0,3,20,180,0.16,0.0,29,23000000
41176,Juan Flere Pizzuti,MID,Cádiz,La Liga,0,0,0,0,90,0.0,0.0,33,19600000
41185,Jakob Haugaard,MID,Stoke City,Premier League,0,0,0,145,2610,0.0,0.0,36,14300000
41202,Giorgi Kochorashvili,MID,Levante UD,La Liga,0,0,0,2,90,0.0,0.0,23,23600000
41230,Gabriel Meli,MID,Empoli,Serie A,0,0,0,0,180,0.0,0.0,29,19400000
41231,Maurizio Pugliesi,MID,Empoli,Serie A,0,0,0,28,2970,0.0,0.0,18,15500000
4129,Tyler Roberts,MID,West Bromwich Albion,Premier League,0,0,1,8,450,0.63,0.0,26,33600000
4134,Steven Hendrie,MID,West Ham United,Premier League,0,0,0,0,450,0.0,0.0,30,25600000
41408,Javier Enrique Delgado Saverio,MID,Osasuna,La Liga,0,0,0,0,90,0.0,0.0,31,14700000
4143,Joe Rothwell,MID,Manchester United,Premier League,0,0,0,0,90,0.0,0.0,21,21800000
41460,Nura Abdullahi,MID,AS Roma,Serie A,0,0,0,0,360,0.0,0.0,36,14200000
4154,George Dobson,MID,West Ham United,Premier League,0,0,0,0,180,0.0,0.0,32,23700000
41573,Iñaki Álvarez Goñi,MID,Osasuna,La Liga,0,0,0,0,90,0.0,0.0,25,27300000
41650,Gerard Barri Paytuvi,MID,Elche,La Liga,0,0,0,0,90,0.0,0.0,31,20100000
41687,Unai Etxebarría Martín,MID,Valencia,La Liga,0,0,0,0,90,0.0,0.0,18,17500000
41732,Ricard Sánchez Sendra,MID,Atlético Madrid,La Liga,0,0,0,0,90,0.0,0.0,27,25000000
4174,Ragnar Klavan,DEF,Augsburg,Bundesliga,0,0,0,28,90,0.0,0.0,33,8800000
41859,Lluis Andreu i Ruiz,MID,Elche,La Liga,0,0,0,0,90,0.0,0.0,19,18100000
41948,Franco Signorelli,MID,Empoli,Serie A,0,0,0,15,180,0.0,0.0,36,12200000
4217,Danny Graham,FWD,Sunderland,Premier League,0,0,4,86,1228,0.5,0.0,24,38700000
42271,Fabio Della Giovanna,MID,Inter Milan,Serie A,0,0,0,5,90,0.0,0.0,25,17000000
42282,Paul Edgar Akouokou,MID,Real Betis,La Liga,0,0,0,26,164,0.0,0.0,28,24900000
4243,Cameron Brannagan,MID,Liverpool,Premier League,0,0,1,126,450,0.08,0.0,31,17000000
42462,Alexander Manninger,MID,Augsburg,Bundesliga,0,0,0,0,180,0.0,0.0,27,27300000
42463,Raphael Spiegel,MID,West Ham United,Premier League,0,0,0,0,630,0.0,0.0,36,12400000
4256,Jonathan Bamba,MID,Lille,Ligue 1,0,0,2,85,174,0.13,0.0,30,12500000
4260,Romain Hamouma,MID,Saint-Étienne,Ligue 1,0,0,0,23,90,0.0,0.0,31,13800000
4267,Mouctar Diakhaby,DEF,Valencia,La Liga,1,0,1,22,180,0.22,0.0,24,17800000
4269,Aleksandar Mitrović,FWD,Newcastle United,Premier League,9,4,80,714,3146,11.86,0.0,27,51800000
42699,Gabriel Imuetinyan Agbonlahor,FWD,Aston Villa,Premier League,1,2,11,233,1193,1.44,0.0,27,38400000
4270,Jérémy Pied,MID,Lille,Ligue 1,0,0,0,0,180,0.0,0.0,18,14100000
42700,Micah Richards,DEF,Aston Villa,Premier League,1,1,14,783,2830,1.71,0.0,23,21200000
42701,Kieran Richardson,MID,Aston Villa,Premier League,0,2,7,347,1937,0.15,0.0,36,19100000
42702,Modibo Maïga,FWD,West Ham United,Premier League,1,0,2,12,270,0.45,0.0,21,40300000
42703,Mikel Arteta Amatriain,MID,Arsenal,Premier League,0,0,1,128,1128,0.37,0.0,19,15300000
42704,Diego Poyet González,MID,West Ham United,Premier League,0,0,0,0,90,0.0,0.0,25,22500000
4271,Andy Carroll,FWD,West Ham United,Premier League,9,1,55,433,2384,6.28,0.0,23,36000000
4273,Reece Oxford,MID,West Ham United,Premier League,0,0,1,55,1788,0.07,0.0,19,17700000
4275,Ross Barkley,MID,Everton,Premier League,8,8,95,1921,3206,7.68,0.0,36,22600000
4276,David Ospina Ramírez,MID,Arsenal,Premier League,0,0,0,127,3060,0.0,0.0,36,15600000
4279,Konstantinos Stafylidis,DEF,Augsburg,Bundesliga,0,0,0,36,180,0.0,0.0,35,8200000
4280,Winston Reid,DEF,West Ham United,Premier League,1,1,17,812,2225,1.5,0.0,25,16400000
42899,Gabriel Antoine Obertan,MID,Newcastle United,Premier League,0,1,3,107,779,0.11,0.0,35,21400000
42900,Cheik Ismaël Tioté,MID,Newcastle United,Premier League,0,0,2,850,1905,0.05,0.0,25,25300000
42901,Osazemwinde Peter Odemwingie,MID,Stoke City,Premier League,0,0,2,54,720,0.08,0.0,30,21800000
42902,Adam Johnson,FWD,Sunderland,Premier League,2,4,15,555,1634,1.75,0.0,33,33800000
42907,Iago Domínguez Rodríguez,MID,Celta Vigo,La Liga,0,0,0,0,90,0.0,0.0,30,22800000
42915,Dean Hammond,MID,Leicester City,Premier League,0,0,0,0,90,0.0,0.0,25,29400000
42946,Guangtai Jiang,DEF,Everton,Premier League,0,0,2,131,701,0.23,0.0,25,20300000
42947,Leon Osman,MID,Everton,Premier League,0,0,3,152,3040,0.25,0.0,36,16200000
43072,Jean-Philippe Krasso,DEF,Saint-Étienne,Ligue 1,0,0,1,1,90,0.01,0.0,29,9900000
43074,Aimen Moueffek,MID,Saint-Étienne,Ligue 1,0,0,0,15,90,0.0,0.0,20,14700000
4308,Houssem Aouar,FWD,Lyon,Ligue 1,0,0,1,12,90,0.04,0.0,31,16600000
43081,Almen Abdi,MID,Watford,Premier League,2,0,39,1020,2813,2.36,0.0,33,25800000
43121,Kelvin Davis,MID,Southampton,Premier League,0,0,0,29,1530,0.0,0.0,35,15000000
4317,Kevin Mirallas,FWD,Everton,Premier League,4,2,41,382,2884,3.22,0.0,36,20000000
4320,Neymar da Silva Santos Junior,FWD,Paris Saint-Germain,Ligue 1,35,16,166,3060,4561,30.39,0.0,33,27000000
4324,Daniel Alves da Silva,DEF,Barcelona,La Liga,0,4,16,1971,2962,0.67,0.0,22,16100000
4326,Layvin Kurzawa,MID,Paris Saint-Germain,Ligue 1,0,0,0,0,90,0.0,0.0,24,16300000
43354,Chengdong Zhang,MID,Rayo Vallecano,La Liga,0,0,0,3,360,0.0,0.0,20,16800000
4346,Gilbert Gianelli Imbula Wanga,MID,Stoke City,Premier League,2,0,21,779,1260,0.77,0.0,35,21600000
4347,Jordan Amavi,DEF,Olympique de Marseille,Ligue 1,0,2,4,529,1170,0.08,0.0,31,9700000
4350,Yannick Cahuzac,FWD,Lens,Ligue 1,0,0,0,2,180,0.0,0.0,23,17300000
4353,Aymeric Laporte,DEF,Athletic Club,La Liga,3,1,20,1337,2419,2.98,0.0,26,20900000
4355,Emerson Palmieri dos Santos,MID,Lyon,Ligue 1,1,0,4,152,3118,1.01,0.0,37,9400000
43591,Marvin Emnes,MID,Swansea City,Premier League,0,0,1,15,955,0.01,0.0,18,22400000
43627,Jordi Gómez García-Penche,MID,Sunderland,Premier League,0,0,2,173,891,0.02,0.0,20,24100000
4367,Gonçalo Manuel Ganchinho Guedes,FWD,Valencia,La Liga,0,0,3,69,176,0.48,0.0,33,28400000
4369,Issa Cissokho,MID,Genoa,Serie A,0,1,1,421,1437,0.03,0.0,18,16100000
43695,Brede Hangeland,DEF,Crystal Palace,Premier League,0,0,5,265,1170,0.69,0.0,35,10200000
4372,Marcos Aoás Corrêa,DEF,Paris Saint-Germain,Ligue 1,4,0,14,1720,2141,2.13,0.0,24,12400000
43728,Óscar Mingueza García,DEF,Barcelona,La Liga,2,2,9,1482,2427,0.8,0.0,37,10000000
43757,Yoan Gouffran,MID,Newcastle United,Premier League,0,0,3,94,1578,0.14,0.0,33,18000000
43805,Juan Ignacio Ramírez Polero,MID,Saint-Étienne,Ligue 1,0,0,0,0,90,0.0,0.0,36,9300000
4386,Damien Da Silva,MID,Lyon,Ligue 1,0,0,0,0,90,0.0,0.0,33,13200000
4390,Charles Traoré,MID,Nantes,Ligue 1,0,0,0,2,180,0.0,0.0,37,8200000
4400,Adam Jakubech,MID,Lille,Ligue 1,0,0,0,0,90,0.0,0.0,20,14500000
4403,Kalifa Coulibaly,FWD,Nantes,Ligue 1,0,0,2,9,147,1.0,0.0,22,30100000
4406,Aymen Abdennour,DEF,Valencia,La Liga,0,0,7,894,2121,1.0,0.0,35,10900000
4407,Sanjin Prcić,MID,Strasbourg,Ligue 1,0,0,1,71,1786,0.02,0.0,28,14700000
4416,Max-Alain Gradel,MID,AFC Bournemouth,Premier League,1,2,18,339,1046,1.5,0.0,36,19200000
4417,Ola Toivonen,MID,Sunderland,Premier League,0,2,7,261,1858,0.41,0.0,28,24000000
4418,Matheus Dória Macedo,MID,Granada,La Liga,0,0,2,169,1693,0.12,0.0,27,26100000
4420,Martin Terrier,FWD,Rennes,Ligue 1,0,0,4,57,163,0.19,0.0,33,17600000
4422,Willem Geubbels,FWD,Nantes,Ligue 1,0,0,0,6,180,0.0,0.0,18,16600000
44225,Osman Bukari,FWD,Nantes,Ligue 1,0,1,1,41,156,0.01,0.0,25,23600000
4425,Opa N''Guette,MID,Metz,Ligue 1,0,0,0,0,90,0.0,0.0,24,17200000
4428,Mathieu Debuchy,MID,Arsenal,Premier League,0,0,1,101,1493,0.03,0.0,27,30500000
4429,Yann Gérard M'Vila,MID,Sunderland,Premier League,1,3,30,1799,3253,0.99,0.0,34,15500000
4430,Neven Subotić,DEF,Borussia Dortmund,Bundesliga,0,0,0,3,90,0.0,0.0,22,14400000
4433,Boubacar Kamara,MID,Olympique de Marseille,Ligue 1,0,0,1,143,160,0.02,0.0,26,15000000
4435,Amine Gouiri,FWD,OGC Nice,Ligue 1,0,0,4,52,180,0.17,0.0,34,16400000
44395,Andrés Fabián Ponce Núñez,FWD,Sampdoria,Serie A,0,0,0,3,90,0.0,0.0,30,26700000
4445,Jules Koundé,DEF,Sevilla,La Liga,0,0,2,136,180,0.17,0.0,26,16500000
4447,Martin Braithwaite Christensen,FWD,Barcelona,La Liga,2,2,22,237,2510,4.35,0.0,24,39900000
4448,Alexandre Oukidja,MID,Metz,Ligue 1,0,0,0,0,90,0.0,0.0,27,22400000
44731,Loum Tchaouna,MID,Rennes,Ligue 1,0,0,0,0,180,0.0,0.0,30,15900000
44734,Andy Alune Diouf,MID,Rennes,Ligue 1,0,0,0,0,90,0.0,0.0,29,14500000
44737,Mathys Tel,MID,Rennes,Ligue 1,0,0,0,0,90,0.0,0.0,31,18700000
44738,Lesley Chimuanya Ugochukwu,MID,Rennes,Ligue 1,0,0,0,2,90,0.0,0.0,23,15500000
4476,Nicolas Louis Marcel Cozza,DEF,Montpellier,Ligue 1,0,0,0,25,90,0.0,0.0,31,10900000
44973,Silvio Anočić,MID,AS Roma,Serie A,0,0,0,0,180,0.0,0.0,18,16300000
4498,Jean-Sylvain Claude Babin,DEF,Granada,La Liga,3,0,13,852,3045,1.54,0.0,23,12400000
44981,Marco Amelia,MID,Chelsea,Premier League,0,0,0,0,630,0.0,0.0,25,28500000
45014,Tokelo Anthony Rantie,MID,AFC Bournemouth,Premier League,0,0,1,11,720,0.12,0.0,18,18500000
45026,Adrien Truffert,FWD,Rennes,Ligue 1,0,0,0,4,180,0.0,0.0,33,18500000
45039,Ilan Kebbal,FWD,Stade de Reims,Ligue 1,0,0,1,31,164,0.06,0.0,35,17700000
45047,Alidu Seidu,DEF,Clermont Foot,Ligue 1,0,0,0,17,90,0.0,0.0,33,10700000
45114,Eliot Matazo,MID,AS Monaco,Ligue 1,0,0,0,17,90,0.0,0.0,31,12700000
45116,Chrislain Matsima,MID,AS Monaco,Ligue 1,0,0,0,0,90,0.0,0.0,24,21400000
45189,Evann Guessand,MID,OGC Nice,Ligue 1,0,0,0,0,90,0.0,0.0,20,11900000
45389,Thomas Robson,DEF,Sunderland,Premier League,0,0,0,56,90,0.0,0.0,18,14600000
4544,Jeff Reine-Adélaïde,MID,Arsenal,Premier League,0,0,0,0,540,0.0,0.0,29,30900000
4546,Dimitri Foulquier,DEF,Granada,La Liga,1,1,6,745,2815,0.95,0.0,20,12100000
45497,Alberto Picchi,MID,Empoli,Serie A,0,0,0,0,270,0.0,0.0,18,13500000
45498,Vincenzo Silvestro,MID,Bologna,Serie A,0,0,0,0,180,0.0,0.0,26,26300000
45508,Emanuele Suagher,MID,Atalanta,Serie A,0,0,3,135,1980,0.22,0.0,21,20500000
45548,Bilal Brahimi,MID,OGC Nice,Ligue 1,0,0,0,0,90,0.0,0.0,31,18400000
4558,Pape Cheikh Diop Gueye,MID,Celta Vigo,La Liga,0,0,0,24,1080,0.0,0.0,27,28500000
45590,Nicolò Cherubin,MID,Atalanta,Serie A,1,0,4,344,3240,0.32,0.0,21,12800000
45591,Franco Brienza,MID,Bologna,Serie A,3,3,41,916,3022,2.05,0.0,19,17100000
45761,Joël Abu Hanna,MID,Bayer Leverkusen,Bundesliga,0,0,0,0,90,0.0,0.0,33,12700000
4587,Matteo Darmian,DEF,Manchester United,Premier League,1,0,7,1157,2455,0.18,0.0,26,24600000
4589,Séamus Coleman,DEF,Everton,Premier League,1,2,26,1398,2449,1.72,0.0,37,9100000
4590,Nathaniel Edwin Clyne,DEF,Liverpool,Premier League,1,0,31,1895,2970,2.37,0.0,36,13400000
45956,Salim Ben Seghir,MID,Olympique de Marseille,Ligue 1,0,0,0,0,90,0.0,0.0,35,11700000
4597,Fabian Delph,MID,Manchester City,Premier League,2,0,13,471,1510,0.33,0.0,37,15300000
4598,Gerzino Nyamsi,DEF,Strasbourg,Ligue 1,0,0,0,43,90,0.0,0.0,31,12300000
4600,Diego Orlando Benaglio,GK,Wolfsburg,Bundesliga,0,0,0,77,180,0.0,0.0,30,5600000
46005,Fodé Doucouré,MID,Stade de Reims,Ligue 1,0,0,0,0,90,0.0,0.0,25,18600000
46007,Lucas Gourna-Douath,MID,Saint-Étienne,Ligue 1,0,0,0,32,156,0.0,0.0,33,11300000
46008,Saidou Sow,MID,Saint-Étienne,Ligue 1,0,0,0,0,90,0.0,0.0,21,12200000
4629,José Ramiro Funes Mori,DEF,Villarreal,La Liga,4,0,24,1304,2970,2.04,0.0,35,9000000
4630,Saido Berahino,FWD,West Bromwich Albion,Premier League,4,0,36,473,3025,6.22,0.0,31,31300000
4631,Leon Britton,MID,Swansea City,Premier League,0,0,5,1002,2433,0.13,0.0,23,21800000
4632,Stephen Ireland,MID,Stoke City,Premier League,0,1,3,176,2160,0.38,0.0,18,15600000
46465,José Carrillo Mancilla,MID,Getafe,La Liga,0,0,0,0,180,0.0,0.0,32,20300000
46670,Iván Rodrigo Piris Leguizamón,DEF,Udinese,Serie A,0,0,4,853,3262,0.05,0.0,36,8800000
4683,Adam Hloušek,MID,VfB Stuttgart,Bundesliga,0,0,0,0,90,0.0,0.0,31,18500000
4691,Claudio Andrés Bravo Muñoz,GK,Real Betis,La Liga,0,0,0,1042,2968,0.0,0.0,28,6400000
4700,Matthew Pennington,DEF,Everton,Premier League,0,0,2,172,388,0.12,0.0,29,14000000
4709,Pontus Jansson,MID,Torino,Serie A,1,0,6,351,2340,0.32,0.0,29,22600000
4711,Pablo Hernández Domínguez,FWD,Rayo Vallecano,La Liga,3,3,35,1017,2105,2.4,0.0,29,38900000
47226,Jon Morcillo Conesa,FWD,Athletic Club,La Liga,0,0,0,9,180,0.0,0.0,30,29800000
4724,Glen Johnson,DEF,Stoke City,Premier League,0,3,18,1205,2184,1.03,0.0,21,16000000
4726,Kyle Bartley,MID,Swansea City,Premier League,0,0,2,139,1530,0.09,0.0,18,14300000
4733,Liam Bridcutt,MID,Sunderland,Premier League,0,0,0,0,180,0.0,0.0,33,21000000
47344,José Alejandro Martín Valerón,MID,Cádiz,La Liga,0,0,0,0,90,0.0,0.0,22,17300000
47372,Oriol Rey Erenas,MID,Real Valladolid,La Liga,0,0,0,0,90,0.0,0.0,35,12000000
47373,José Luis Zalazar Martínez,MID,Real Valladolid,La Liga,0,0,0,0,90,0.0,0.0,24,20800000
47375,Robert Navarro Muñoz,MID,Real Sociedad,La Liga,0,0,0,22,90,0.0,0.0,18,13800000
4738,Lee Tomlin,MID,AFC Bournemouth,Premier League,0,0,4,122,854,0.22,0.0,37,12400000
4741,Juan Rafael Fuentes Hernández,DEF,Espanyol,La Liga,0,0,1,349,1072,0.02,0.0,35,8500000
47445,Miguel Rodríguez Vidal,MID,Celta Vigo,La Liga,0,0,0,0,90,0.0,0.0,24,25700000
4746,Younes Kaboul,DEF,Sunderland,Premier League,0,1,10,619,2052,0.67,0.0,28,16200000
4747,Divock Okoth Origi,FWD,Liverpool,Premier League,5,1,24,173,1812,2.31,0.0,30,40800000
4751,Michael Carrick,MID,Manchester United,Premier League,0,0,7,1562,2618,0.31,0.0,23,18800000
4752,Ryan Seager,MID,Southampton,Premier League,0,0,0,0,180,0.0,0.0,35,18000000
47611,Daniel Rebollo Franco,MID,Real Betis,La Liga,0,0,0,0,90,0.0,0.0,36,14700000
4762,Sergi Canós Tenes,FWD,Liverpool,Premier League,0,0,0,4,90,0.0,0.0,37,13700000
4776,Enock Kwateng,MID,Bordeaux,Ligue 1,0,0,1,64,90,0.03,0.0,34,10100000
4788,Jesús Gámez Duarte,MID,Atlético Madrid,La Liga,0,0,2,394,2880,0.06,0.0,33,16200000
47881,Marcel  Hilßner,MID,Werder Bremen,Bundesliga,0,0,0,12,90,0.0,0.0,34,14700000
4804,Bradley Johnson,MID,Norwich City,Premier League,0,1,10,77,360,0.81,0.0,23,35600000
48054,Andrea Badan,MID,Hellas Verona,Serie A,0,0,0,0,270,0.0,0.0,37,11600000
4807,Cameron Jerome,FWD,Norwich City,Premier League,3,2,49,434,3243,7.3,0.0,33,25600000
4808,Andre Wisdom,DEF,Norwich City,Premier League,0,0,2,447,1485,0.12,0.0,22,12700000
4809,Matěj Vydra,MID,Watford,Premier League,0,0,0,0,270,0.0,0.0,34,21800000
4817,Joe Ledley,MID,Crystal Palace,Premier League,1,0,7,396,2281,0.36,0.0,25,25500000
4821,Quentin Boisgard,FWD,Lorient,Ligue 1,0,0,1,7,180,0.01,0.0,34,16400000
4822,Baily Cargill,MID,AFC Bournemouth,Premier League,0,0,0,0,630,0.0,0.0,33,16700000
4826,Yohan Benalouane,MID,Leicester City,Premier League,0,0,0,13,900,0.0,0.0,30,19100000
4828,Adlène Guédioura,MID,Watford,Premier League,0,2,13,298,2551,0.31,0.0,28,22400000
4831,Nacer Chadli,FWD,Tottenham Hotspur,Premier League,3,2,26,388,2598,2.6,0.0,34,29100000
48347,Amadou Onana,FWD,Lille,Ligue 1,0,0,2,55,180,0.12,0.0,37,13000000
4837,Josh Cullen,MID,West Ham United,Premier League,0,0,0,0,900,0.0,0.0,22,22400000
4840,Massadio Haïdara,DEF,Lens,Ligue 1,0,0,5,333,979,0.07,0.0,24,12300000
48500,Moritz Jenz,DEF,Lorient,Ligue 1,0,0,0,10,180,0.0,0.0,20,9400000
48634,"Charles N""Zogbia",FWD,Aston Villa,Premier League,0,0,0,12,180,0.0,0.0,21,28100000
48643,Raúl Blanco Juncal,MID,Celta Vigo,La Liga,0,0,0,0,90,0.0,0.0,36,14500000
48647,Urko González de Zarate Quirós,MID,Real Sociedad,La Liga,0,0,0,0,90,0.0,0.0,20,15600000
4884,Pape N''Diaye Souaré,DEF,Crystal Palace,Premier League,0,1,11,1685,3015,0.44,0.0,20,12300000
4891,Ibrahim Afellay,MID,Stoke City,Premier League,2,2,39,1331,2715,2.21,0.0,29,31000000
4892,Sergio Germán Romero,MID,Manchester United,Premier League,0,0,0,140,3330,0.0,0.0,18,21400000
4894,Zaydou Youssouf,MID,Saint-Étienne,Ligue 1,0,0,2,29,146,0.23,0.0,21,12700000
4898,Ignatius Kpene Ganago,MID,Lens,Ligue 1,0,0,0,6,180,0.0,0.0,22,15700000
49069,Phillipp Steinhart,MID,Bayern Munich,Bundesliga,0,0,0,0,90,0.0,0.0,18,11600000
4910,Axel Tuanzebe,MID,Manchester United,Premier League,0,0,0,0,180,0.0,0.0,21,22800000
4913,Bojan Krkíc Pérez,MID,Stoke City,Premier League,7,1,37,758,2741,4.83,0.0,24,25500000
